Motif Number,C11,C21,C31,C41,C12,C22,C32,C42,C13,C23,C33,C43,C14,C24,C34,C44,x_o,y1_o,y2_o,z_o,T,T1,min_alpha,max_alpha,min_kappa,max_kappa,basal_e,t_duration,n_sampling,max_s,eta_t3
687,0,-1,0,0,-1,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
688,0,-1,0,0,-1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
689,0,-1,0,0,-1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
690,0,-1,0,0,-1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
691,0,-1,0,0,-1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
692,0,-1,0,0,-1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
693,0,-1,0,0,-1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
694,0,-1,0,0,0,0,1,-1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
695,0,-1,0,0,0,0,1,-1,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
696,0,-1,0,0,0,0,1,-1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
697,0,-1,0,0,0,0,1,-1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
698,0,-1,0,0,0,0,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
699,0,-1,0,0,0,0,1,-1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
700,0,-1,0,0,0,0,1,-1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
701,0,-1,0,0,0,0,1,-1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
702,0,-1,0,0,0,0,1,-1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
703,0,-1,0,0,0,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
704,0,-1,0,0,0,0,1,-1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
705,0,-1,0,0,0,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
706,0,-1,0,0,0,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
707,0,-1,0,0,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
708,0,-1,0,0,0,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
709,0,-1,0,0,0,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
710,0,-1,0,0,0,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
711,0,-1,0,0,0,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
712,0,-1,0,0,0,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
713,0,-1,0,0,0,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
714,0,-1,0,0,0,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
715,0,-1,0,0,0,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
716,0,-1,0,0,0,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
717,0,-1,0,0,0,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
718,0,-1,0,0,0,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
719,0,-1,0,0,0,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
720,0,-1,0,0,0,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
721,0,-1,0,0,0,0,1,0,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
722,0,-1,0,0,0,0,1,0,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
723,0,-1,0,0,0,0,1,0,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
724,0,-1,0,0,0,0,1,0,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
725,0,-1,0,0,0,0,1,0,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
726,0,-1,0,0,0,0,1,0,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
727,0,-1,0,0,0,0,1,0,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
728,0,-1,0,0,0,0,1,0,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
729,0,-1,0,0,0,0,1,0,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
730,0,-1,0,0,0,0,1,0,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
731,0,-1,0,0,0,0,1,0,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
732,0,-1,0,0,0,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
733,0,-1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
734,0,-1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
735,0,-1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
736,0,-1,0,0,0,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
737,0,-1,0,0,0,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
738,0,-1,0,0,0,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
739,0,-1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
740,0,-1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
741,0,-1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
742,0,-1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
743,0,-1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
744,0,-1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
745,0,-1,0,0,0,0,1,1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
746,0,-1,0,0,0,0,1,1,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
747,0,-1,0,0,0,0,1,1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
748,0,-1,0,0,0,0,1,1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
749,0,-1,0,0,0,0,1,1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
750,0,-1,0,0,0,0,1,1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
751,0,-1,0,0,0,0,1,1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
752,0,-1,0,0,0,0,1,1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
753,0,-1,0,0,0,0,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
754,0,-1,0,0,0,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
755,0,-1,0,0,0,0,1,1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
756,0,-1,0,0,0,0,1,1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
757,0,-1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
758,0,-1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
759,0,-1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
760,0,-1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
761,0,-1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
762,0,-1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
763,0,-1,0,0,0,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
764,0,-1,0,0,0,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
765,0,-1,0,0,0,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
766,0,-1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
767,0,-1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
768,0,-1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
769,0,-1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
770,0,-1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
771,0,-1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
772,0,-1,0,0,1,0,1,-1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
773,0,-1,0,0,1,0,1,-1,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
774,0,-1,0,0,1,0,1,-1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
775,0,-1,0,0,1,0,1,-1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
776,0,-1,0,0,1,0,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
777,0,-1,0,0,1,0,1,-1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
778,0,-1,0,0,1,0,1,-1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
779,0,-1,0,0,1,0,1,-1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
780,0,-1,0,0,1,0,1,-1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
781,0,-1,0,0,1,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
782,0,-1,0,0,1,0,1,-1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
783,0,-1,0,0,1,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
784,0,-1,0,0,1,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
785,0,-1,0,0,1,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
786,0,-1,0,0,1,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
787,0,-1,0,0,1,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
788,0,-1,0,0,1,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
789,0,-1,0,0,1,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
790,0,-1,0,0,1,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
791,0,-1,0,0,1,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
792,0,-1,0,0,1,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
793,0,-1,0,0,1,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
794,0,-1,0,0,1,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
795,0,-1,0,0,1,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
796,0,-1,0,0,1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
797,0,-1,0,0,1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
798,0,-1,0,0,1,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
799,0,-1,0,0,1,0,1,0,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
800,0,-1,0,0,1,0,1,0,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
801,0,-1,0,0,1,0,1,0,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
802,0,-1,0,0,1,0,1,0,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
803,0,-1,0,0,1,0,1,0,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
804,0,-1,0,0,1,0,1,0,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
805,0,-1,0,0,1,0,1,0,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
806,0,-1,0,0,1,0,1,0,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
807,0,-1,0,0,1,0,1,0,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
808,0,-1,0,0,1,0,1,0,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
809,0,-1,0,0,1,0,1,0,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
810,0,-1,0,0,1,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
811,0,-1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
812,0,-1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
813,0,-1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
814,0,-1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
815,0,-1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
816,0,-1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
817,0,-1,0,0,1,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
818,0,-1,0,0,1,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
819,0,-1,0,0,1,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
820,0,-1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
821,0,-1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
822,0,-1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
823,0,-1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
824,0,-1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
825,0,-1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
826,0,-1,0,0,1,0,1,1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
827,0,-1,0,0,1,0,1,1,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
828,0,-1,0,0,1,0,1,1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
829,0,-1,0,0,1,0,1,1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
830,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
831,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
832,0,-1,0,0,1,0,1,1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
833,0,-1,0,0,1,0,1,1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
834,0,-1,0,0,1,0,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
835,0,-1,0,0,1,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
836,0,-1,0,0,1,0,1,1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
837,0,-1,0,0,1,0,1,1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
838,0,-1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
839,0,-1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
840,0,-1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
841,0,-1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
842,0,-1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
843,0,-1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
844,0,-1,0,0,1,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
845,0,-1,0,0,1,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
846,0,-1,0,0,1,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
847,0,-1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
848,0,-1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
849,0,-1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
850,0,-1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
851,0,-1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
852,0,-1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
853,0,-1,0,1,-1,0,1,-1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
854,0,-1,0,1,-1,0,1,-1,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
855,0,-1,0,1,-1,0,1,-1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
856,0,-1,0,1,-1,0,1,-1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
857,0,-1,0,1,-1,0,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
858,0,-1,0,1,-1,0,1,-1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
859,0,-1,0,1,-1,0,1,-1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
860,0,-1,0,1,-1,0,1,-1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
861,0,-1,0,1,-1,0,1,-1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
862,0,-1,0,1,-1,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
863,0,-1,0,1,-1,0,1,-1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
864,0,-1,0,1,-1,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
865,0,-1,0,1,-1,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
866,0,-1,0,1,-1,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
867,0,-1,0,1,-1,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
868,0,-1,0,1,-1,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
